m,14,Matt,Elliott,l,1,2
m,14,Ben,Bartley,l,1,2
m,14,Adam,Sam E,w,2,0
m,14,Elliott,Bartley,w,2,1
m,14,Adam,Elliott,w,4,1
m,14,Douglas,Dan,l,1,3
m,14,Dave,Dom,l,0,3
m,14,Temple,Jacob,w,3,2
m,14,Alan,Ollie,w,3,2
m,14,Dan,Dom,w,4,1
m,14,Temple,Alan,w,4,1
m,14,Dan,Temple,w,5,1
m,15,Dom,Barnaby,w,2,0
m,15,Ben,Beanie,w,2,0
m,15,Dom,Ben,w,2,1
m,15,Dom,Beanie,w,2,0
m,15,Barnaby,Ben,l,0,2
m,15,Barnaby,Beanie,l,0,2
m,15,Tom,Douglas,l,0,2
m,15,Fred,Elliott,l,0,2
m,15,Tom,Fred,w,2,0
m,15,Douglas,Elliott,l,1,2
m,15,Tom,Elliott,l,0,2
m,15,Douglas,Fred,w,2,1
m,15,ThomasL,Anna,w,2,1
m,15,Anna,Lewis,w,2,0
m,15,ThomasL,Lewis,w,2,1
m,15,ThomasL,Max,l,0,2
m,15,Anna,Max,l,0,2
m,15,Lewis,Max,l,0,2
m,15,ThomasL,Douglas,w,3,0
m,15,Elliott,Dom,l,0,3
m,15,Max,Ben,w,3,0
m,15,ThomasL,Dom,l,0,3
m,15,Max,Lewis,w,3,0
m,15,Dom,Max,l,2,4
